1,34000,1,1889,43.83333,20.44167,LL6
1,450,1,1901,,,L6
1,3667,1,2009,46.42137,14.05217,L6
1,5900,1,1873,31.3,72.38333,L5
1,222,1,1964,31.91667,104.91667,H5
1,600000,1,1890,30.80833,109.5,"Iron, IIIAB"
1,4000000,1,1976,44.05,126.16667,H5
1,100,1,2006,22.68,70.31333,L5
1,30,1,1877,55.7,24.4,Howardite
1,40300,1,1924,40.35,-104.9,Diogenite
1,483,1,1974,-11.85,15.83333,LL6
1,5000,1,1819,45.43333,-0.45,Eucrite-mmict
1,100000,1,1997,35.5,115.41667,H5
1,680,1,1876,12.85,76.8,H6
1,32490,1,1984,-7.71667,111.2,L6
1,950,1,1976,35.2,118.8,L6
1,25250,1,1968,38.74028,-7.27,"Iron, IIIAB"
1,91000,1,1821,44.71667,4.3,Eucrite-mmict
1,3000,1,1857,47.35,21.3,CV3
1,13400,1,1971,11.85,8.21667,H4
1,89,1,1822,27.08333,78.33333,H6
1,230,1,1838,27.25,79.96667,H5
1,1900,1,1908,49.86667,30.83333,L6
1,2000,1,1980,15,48.3,CR2
1,200000,1,1937,55.43333,53.25,CO3.2
1,350,1,1890,12.38333,78.51667,K3
1,577,1,1858,45.13333,21.66667,L6
1,950,1,1951,-6.83333,29.5,H4
1,4500,1,1879,17.83333,73.98333,L6
1,2770,1,1942,26.03333,81.46667,L6
1,448,1,1913,36.04167,139.95667,H5
1,1293,1,1902,14.18333,75.8,L6
1,299,1,1959,31.6,65.78333,L6
1,1630,1,1908,-7,115.5,H5
1,400,1,1897,32.08333,76.3,H5
1,11355,1,1942,4.7,33.63333,Howardite
1,1600,1,2004,20.33916,73.22329,L5/6
1,3500,1,1937,42.45,73.36667,L6
1,3000,1,1840,47.21667,81.01667,LL6
1,2220,1,1963,-3.5,35.58333,LL6
1,180,1,1949,12.9,7.15,L6
1,22000,1,1905,27.8,67.16667,L6
1,2950,1,1955,31.58333,71.6,L6
1,41730,1,1930,-35.08333,139.91667,CK4
1,710,1,1938,35.36667,136.76667,H
1,16820,1,2003,29.58333,77.58333,H4
1,1500,1,1999,11.33333,10.08333,L6
1,6800,1,2006,25.14333,75.81333,"Iron, IIE-an"
1,85000,1,1961,39.26333,31.78,"Iron, IIIAB"
1,3300,1,1940,-7.75,112.01667,L4
1,5760,1,2008,36.54194,29.41822,L4
1,6937,1,1939,29.45,-96,L4
1,6669.2,1,2003,20.4625,86.70278,H4-5
1,5000,1,1874,48.4,-3.3,H5
1,80000,1,1869,48.11667,-3.08333,H6
1,135000,1,1850,38.98333,141.61667,H4
1,13600,1,1873,29.53333,72.3,EL6
1,3698,1,1932,25.55,83.11667,LL5
1,1500,1,1787,50.625,35.075,L6
1,450,1,1860,26.95,77.88333,L6
1,100,1,1867,28.01667,75.81667,H6
1,6109,1,1929,56.75,75.33333,L5
1,9700,1,1910,25.1,81.53333,L3.6
1,3200,1,1932,16,36,Aubrite
1,100000,1,1983,14,28,H6
1,737.6,1,1962,54.4,10.15,L6
1,1500,1,1970,16.58333,-11.33333,H5
1,331,1,1906,36.85,138.38333,Stone-uncl
1,195,1,1809,55,34,H6
1,19000,1,2002,12.76667,9.8,LL6
1,772,1,1911,43.58333,-89.6,H5
1,140,1,1844,54.66667,-7.66667,H6
1,67.4,1,1967,11.63333,24.68333,H6
1,97.7,1,1906,30.75,-95.95,Eucrite-mmict
1,1550,1,1914,48.16667,22.30833,L6
1,202.6,1,1998,43.38333,-80.38333,L6
1,3250,1,1843,51.6,10.8,H6
1,500000,1,1866,48.9,22.4,L/LL5
1,136,1,1999,34.73333,135.16667,CK4
1,11510,1,1986,34.3,133.95,L6
1,238,1,1926,35.73333,139.75,Iron
1,90,1,1931,42.51667,26.16667,LL5
1,4300,1,2010,48.76367,21.17633,H5
1,16500,1,1869,49.32694,7.46472,LL5
1,2440,1,1829,54.03333,40.9,L6
1,4000,1,1946,54.33333,56.08333,H5
1,845.2,1,1906,56.8,77,OC
1,50000,1,1946,47.83333,30.76667,LL3.2
1,2250,1,1938,51.15,31.7,L6
1,453.6,1,1961,30.73111,66.80222,L5
1,6000,1,1811,50.75,33.5,L6
1,3719,1,1906,41.11667,45,H6
1,200000,1,1949,55.78333,61.36667,L6
1,1100000,1,1998,42.25,59.2,H5
1,4460,1,1920,37.05,138.38333,OC
1,5,1,1860,29.68333,78.38333,L6
1,23,1,1977,44.51667,39.3,H5
1,45000,1,1914,10.83333,76.03333,L6
1,4047,1,1932,55.2,75.33333,L6
1,45000,1,1886,32.03333,130.63333,L6
1,2800,1,1879,47.08333,1.75,L6
1,399,1,1878,20.66667,-101.28333,OC
1,2000,1,1924,-37.33333,-61.53333,H5
1,45000,1,1985,-31.23333,-58.16667,L6
1,3833,1,1871,44.28333,5.58333,H5
1,900,1,1955,26.78333,82.71667,Ureilite
1,37000,1,1803,48.76667,0.63333,L6
1,212.5,1,1910,21.86667,76.03333,Eucrite-mmict
1,372,1,1887,24.45,78.56667,L6
1,51700,1,1872,47.7,1.06667,CO3.5
1,7000,1,1897,43.75,5.11667,H6
1,2300,1,1947,58.85,16.73333,L6
1,1282,1,1986,46.24167,126.19611,L6
1,7000,1,1925,47.75,16.23333,L4
1,14250,1,1987,33.13333,115.16667,H5
1,1060,1,1830,51.9,-1.11667,L6
1,800,1,1938,52.45,51.56667,L6
1,3000,1,1845,47.16667,0.43333,H5
1,780,1,1845,48.53333,-0.86667,Howardite
1,51500,1,1943,35.88333,-99.33333,L6
1,460,1,1912,-25.66667,28.36667,L6
1,271.4,1,1999,52.66667,-6.96667,L6
1,877,1,1907,34.58333,-87.5,H5
1,700,1,1900,52.26667,32.85,L6
1,125,1,1857,48.35,3.25,L6
1,2000,1,1896,50.36667,4.73333,L6
1,4000,1,1973,-26.15,26.18333,H6
1,6862,1,1930,56.65,15.86667,H5
1,50000,1,1813,52.56667,-8.78333,H5
1,1862,1,1854,52.75,12.9,L6
1,498,1,1978,31.63333,118.98333,L5
1,12800,1,1808,50.2,14.85,L6
1,491,1,1839,37.91667,-92.08333,L5
1,5213,1,1820,56,26.43333,H4
1,1000,1,1868,29.53333,71.8,Lodranite
1,40000,1,1994,26.96556,72.62667,Howardite
